MODEL_YEAR,CAFE_MFR_NM,CAFE_MFR_CD,COMPLIANCE_CATEGORY_CD,COMPLIANCE_CATEGORY_DESC,LDFE_CAFE_ID,APPROVED_YN,SIGNED_YN,FINAL_STATUS_IND_YN,FOOTPRINT_MFR_NM,FOOTPRINT_MFR_CD,FOOTPRINT_DIVISION_NM,FTPT_DIVISION_CD,FOOTPRINT_CARLINE_NM,FTPT_CARLINE_CD,FP_MODEL_YR,FOOTPRINT_INDEX,FOOTPRINT_DESC,WHEEL_BASE_INCHES,FRONT_TRACK_WIDTH_INCHES,REAR_TRACK_WIDTH_INCHES,MFR_CALC_ROUNDED_AREA,EPA_CALC_ROUNDED_AREA,DISCREPANCY_MFR_EPA_CALC_FP,MFR_TARGET_FE_VALUE,EPA_TARGET_FE_VALUE,FP_TARGET_FE_DISCREP_VALUE,MFR_TARGET_GHG_RND_GPM_1,EPA_TARGET_GHG_RND_GPM_1,TARGET_GHG_DISCREPANCY_VAL,FINAL_MY_GHG_PROD_UNIT,FINAL_MY_GHG_TLAAS_PROD_UNIT,FINAL_MY_CAFE_PROD_UNIT
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Cadillac,2,CT5 AWD,571,2024,8,"6DD79+F46,QES,255/35ZR20,255/35ZR20",116.0,62.3,63.6,50.8,50.8,0,45.43,45.43,0,171.8,171.8,0,60,,60
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Cadillac,2,CT5 V,573,2024,1,"6DE79,QBJ,245/40R19,245/40R19",116.0,62.8,64.3,51.2,51.2,0,45.09,45.09,0,173.2,173.2,0,86,,86
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Cadillac,2,CT5 V,573,2024,2,"6DE79,QBK,245/40R19,245/40R19",116.0,63.0,64.3,51.2,51.2,0,45.09,45.09,0,173.2,173.2,0,879,,879
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Cadillac,2,CT5 V,573,2024,3,"6DE79,QES,255/35ZR20,255/35ZR20",116.0,62.3,63.7,50.8,50.8,0,45.43,45.43,0,171.8,171.8,0,221,,221
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Cadillac,2,CT5 V,573,2024,4,"6DF79,ROF,275/35ZR19 / E,305/30ZR19 / E",116.0,63.9,62.8,51.1,51.1,0,45.18,45.18,0,172.8,172.8,0,1933,,1933
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Cadillac,2,CT5 V AWD,575,2024,1,"6DE79+F46,QBJ,245/40R19,245/40R19",115.8,62.9,64.4,51.1,51.1,0,45.18,45.18,0,172.8,172.8,0,340,,340
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Cadillac,2,CT5 V AWD,575,2024,2,"6DE79+F46,QBK,245/40R19,245/40R19",115.8,62.9,64.4,51.1,51.1,0,45.18,45.18,0,172.8,172.8,0,635,,635
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Cadillac,2,CT5 V AWD,575,2024,3,"6DE79+F46,QES,255/35ZR20,255/35ZR20",116.0,62.3,63.6,50.8,50.8,0,45.43,45.43,0,171.8,171.8,0,453,,453
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Cadillac,2,XT4 FWD,564,2024,1,"6ZB26,XD7,235/60R18,235/60R18",109.4,63.4,63.4,48.2,48.2,0,47.71,47.71,0,163.0,163.0,0,4960,,4960
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Cadillac,2,XT4 FWD,564,2024,2,"6ZC26,XD7,235/60R18,235/60R18",109.4,63.4,63.4,48.2,48.2,0,47.71,47.71,0,163.0,163.0,0,4246,,4246
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Cadillac,2,XT4 FWD,564,2024,3,"6ZC26,XD9,245/45R20,245/45R20",109.4,63.4,63.4,48.2,48.2,0,47.71,47.71,0,163.0,163.0,0,1937,,1937
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Cadillac,2,XT4 FWD,564,2024,4,"6ZE26,XD7,235/60R18,235/60R18",109.4,63.4,63.4,48.2,48.2,0,47.71,47.71,0,163.0,163.0,0,1194,,1194
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Cadillac,2,XT4 FWD,564,2024,5,"6ZE26,XD9,245/45R20,245/45R20",109.4,63.4,63.4,48.2,48.2,0,47.71,47.71,0,163.0,163.0,0,2093,,2093
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,BLAZER EV AWD,501,2024,4,"1MF26+XFD,QH9,265/50R20,265/50R20",121.8,66.1,66.3,56.0,56.0,0,41.48,41.48,0,189.4,189.4,0,556,,556
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CAMARO,970,2024,1,"1AG37,R0H,245/50R18,245/50R18",110.7,62.8,64.1,48.7,48.7,0,47.25,47.25,0,164.7,164.7,0,467,,467
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CAMARO,970,2024,2,"1AG37,R29,245/40R20,245/40R20",110.7,63.3,64.6,49.2,49.2,0,46.80,46.80,0,166.4,166.4,0,1525,,1525
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CAMARO,970,2024,3,"1AG67,R0H,245/50R18,245/50R18",110.7,62.8,64.1,48.7,48.7,0,47.25,47.25,0,164.7,164.7,0,146,,146
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CAMARO,970,2024,4,"1AG67,R29,245/40R20,245/40R20",110.7,63.3,64.6,49.2,49.2,0,46.80,46.80,0,166.4,166.4,0,519,,519
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CAMARO,970,2024,5,"1AH37,R0H,245/50R18,245/50R18",110.7,62.8,64.1,48.7,48.7,0,47.25,47.25,0,164.7,164.7,0,181,,181
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CAMARO,970,2024,6,"1AH37,R29,245/40R20,245/40R20",110.7,63.3,64.6,49.2,49.2,0,46.80,46.80,0,166.4,166.4,0,1519,,1519
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CAMARO,970,2024,7,"1AH67,R0H,245/50R18,245/50R18",110.7,62.8,64.1,48.7,48.7,0,47.25,47.25,0,164.7,164.7,0,103,,103
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CAMARO,970,2024,8,"1AH67,R29,245/40R20,245/40R20",110.7,63.3,64.6,49.2,49.2,0,46.80,46.80,0,166.4,166.4,0,1030,,1030
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CAMARO,970,2024,9,"1AJ37,R0F,245/40ZR20,275/35ZR20",110.7,63.4,63.1,48.6,48.6,0,47.34,47.34,0,164.4,164.4,0,310,,310
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CAMARO,970,2024,10,"1AJ67,R0F,245/40ZR20,275/35ZR20",110.7,63.4,63.1,48.6,48.6,0,47.34,47.34,0,164.4,164.4,0,132,,132
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CAMARO,970,2024,11,"1AK37,R0F,245/40ZR20,275/35ZR20",110.7,63.4,63.1,48.6,48.6,0,47.34,47.34,0,164.4,164.4,0,1769,,1769
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CAMARO,970,2024,12,"1AK67,R0F,245/40ZR20,275/35ZR20",110.7,63.4,63.1,48.6,48.6,0,47.34,47.34,0,164.4,164.4,0,1167,,1167
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CAMARO,970,2024,13,"1AL37,R0G,285/30ZR20,305/30ZR20",110.7,63.8,62.3,48.4,48.4,0,47.52,47.52,0,163.7,163.7,0,733,,733
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CAMARO,970,2024,14,"1AL67,R0G,285/30ZR20,305/30ZR20",110.7,63.8,62.3,48.4,48.4,0,47.52,47.52,0,163.7,163.7,0,332,,332
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CAMARO,970,2024,15,"1AT37,R29,245/40R20,245/40R20",110.7,63.3,64.6,49.2,49.2,0,46.80,46.80,0,166.4,166.4,0,565,,565
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CAMARO,970,2024,16,"1AT67,R29,245/40R20,245/40R20",110.7,63.3,64.6,49.2,49.2,0,46.80,46.80,0,166.4,166.4,0,250,,250
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CAMARO,970,2024,17,"1AV37,R0G,285/30ZR20,305/30ZR20",110.7,63.8,62.3,48.4,48.4,0,47.52,47.52,0,163.7,163.7,0,394,,394
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CAMARO,970,2024,18,"1AY37,R0G,285/30ZR20,305/30ZR20",110.7,63.8,62.3,48.4,48.4,0,47.52,47.52,0,163.7,163.7,0,136,,136
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CAMARO,970,2024,19,"1AZ37,R6O,305/30ZR19,325/30ZR19",110.7,63.8,63.8,49.0,49.0,0,46.98,46.98,0,165.7,165.7,0,44,,44
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CORVETTE,7,2024,1,"1YC07,XFN,245/35ZR19,305/30R20",107.2,64.9,62.4,47.3,47.3,0,48.55,48.55,0,159.9,159.9,0,8252,,8252
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CORVETTE,7,2024,2,"1YC07,XFQ,245/35R19,305/30R20",107.2,64.9,62.4,47.3,47.3,0,48.55,48.55,0,159.9,159.9,0,7718,,7718
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CORVETTE,7,2024,3,"1YC67,XFN,245/35ZR19,305/30R20",107.2,64.9,62.4,47.3,47.3,0,48.55,48.55,0,159.9,159.9,0,4594,,4594
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CORVETTE,7,2024,4,"1YC67,XFQ,245/35R19,305/30R20",107.2,64.9,62.4,47.3,47.3,0,48.55,48.55,0,159.9,159.9,0,6279,,6279
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CORVETTE E-RAY,11,2024,1,"1YG07,XFR,275/30ZR20,345/25ZR21",107.2,66.3,64.4,48.7,48.7,0,47.25,47.25,0,164.7,164.7,0,299,,299
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CORVETTE E-RAY,11,2024,2,"1YG07,XFT,275/30ZR20,345/25ZR21",107.2,66.3,64.4,48.7,48.7,0,47.25,47.25,0,164.7,164.7,0,187,,187
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CORVETTE E-RAY,11,2024,3,"1YG67,XFR,275/30ZR20,345/25ZR21",107.2,66.3,64.4,48.7,48.7,0,47.25,47.25,0,164.7,164.7,0,405,,405
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CORVETTE E-RAY,11,2024,4,"1YG67,XFT,275/30ZR20,345/25ZR21",107.2,66.3,64.4,48.7,48.7,0,47.25,47.25,0,164.7,164.7,0,282,,282
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CORVETTE Z06,14,2024,1,"1YH07,XFR,275/30ZR20,345/25ZR21",107.2,66.3,64.4,48.7,48.7,0,47.25,47.25,0,164.7,164.7,0,3078,,3078
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CORVETTE Z06,14,2024,2,"1YH67,XFR,275/30ZR20,345/25ZR21",107.2,66.3,64.4,48.7,48.7,0,47.25,47.25,0,164.7,164.7,0,3228,,3228
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CORVETTE Z06 CARBON AERO,15,2024,1,"1YH07+T0F,XFR,275/30ZR20,345/25ZR21",107.2,66.3,64.4,48.7,48.7,0,47.25,47.25,0,164.7,164.7,0,192,,192
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CORVETTE Z06 CARBON AERO,15,2024,2,"1YH07+T0F,XFS,275/30ZR20,345/25ZR21",107.2,66.3,64.4,48.7,48.7,0,47.25,47.25,0,164.7,164.7,0,419,,419
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CORVETTE Z06 CARBON AERO,15,2024,3,"1YH07+T0G,XFR,275/30ZR20,345/25ZR21",107.2,66.3,64.4,48.7,48.7,0,47.25,47.25,0,164.7,164.7,0,121,,121
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CORVETTE Z06 CARBON AERO,15,2024,4,"1YH07+T0G,XFS,275/30ZR20,345/25ZR21",107.2,66.3,64.4,48.7,48.7,0,47.25,47.25,0,164.7,164.7,0,726,,726
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CORVETTE Z06 CARBON AERO,15,2024,5,"1YH67+T0F,XFR,275/30ZR20,345/25ZR21",107.2,66.3,64.4,48.7,48.7,0,47.25,47.25,0,164.7,164.7,0,212,,212
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CORVETTE Z06 CARBON AERO,15,2024,6,"1YH67+T0F,XFS,275/30ZR20,345/25ZR21",107.2,66.3,64.4,48.7,48.7,0,47.25,47.25,0,164.7,164.7,0,413,,413
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CORVETTE Z06 CARBON AERO,15,2024,7,"1YH67+T0G,XFR,275/30ZR20,345/25ZR21",107.2,66.3,64.4,48.7,48.7,0,47.25,47.25,0,164.7,164.7,0,107,,107
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,CORVETTE Z06 CARBON AERO,15,2024,8,"1YH67+T0G,XFS,275/30ZR20,345/25ZR21",107.2,66.3,64.4,48.7,48.7,0,47.25,47.25,0,164.7,164.7,0,715,,715
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,EQUINOX EV FWD,983,2024,1,"1MB48+FWD,QLU,245/55R19,245/55R19",116.3,63.8,63.8,51.5,51.5,0,44.85,44.85,0,174.2,174.2,0,8173,,8173
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,EQUINOX EV FWD,983,2024,2,"1MC48+FWD,QLT,275/40R21,275/40R21",116.3,63.6,63.6,51.4,51.4,0,44.93,44.93,0,173.8,173.8,0,1396,,1396
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,EQUINOX EV FWD,983,2024,3,"1MM48+FWD,QLT,275/40R21,275/40R21",116.3,63.6,63.6,51.4,51.4,0,44.93,44.93,0,173.8,173.8,0,6822,,6822
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,EQUINOX EV FWD,983,2024,4,"1MN48+FWD,QLT,275/40R21,275/40R21",116.3,63.6,63.6,51.4,51.4,0,44.93,44.93,0,173.8,173.8,0,786,,786
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,EQUINOX FWD,981,2024,1,"1XP26,5CX,225/65R17,225/65R17",107.3,61.4,62.6,46.2,46.2,0,49.63,49.63,0,156.2,156.2,0,26971,,26971
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,EQUINOX FWD,981,2024,2,"1XP26,RUB,225/60R18,225/60R18",107.3,62.2,62.4,46.4,46.4,0,49.43,49.43,0,156.9,156.9,0,7215,,7215
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,EQUINOX FWD,981,2024,3,"1XR26,5CX,225/65R17,225/65R17",107.3,61.4,62.6,46.2,46.2,0,49.63,49.63,0,156.2,156.2,0,44847,,44847
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,EQUINOX FWD,981,2024,4,"1XR26,RR0,235/50R19,235/50R19",107.3,61.9,62.2,46.2,46.2,0,49.63,49.63,0,156.2,156.2,0,17039,,17039
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,EQUINOX FWD,981,2024,5,"1XR26,RUB,225/60R18,225/60R18",107.3,62.2,62.4,46.4,46.4,0,49.43,49.43,0,156.9,156.9,0,6399,,6399
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,EQUINOX FWD,981,2024,6,"1XS26,RR0,235/50R19,235/50R19",107.3,61.9,62.2,46.2,46.2,0,49.63,49.63,0,156.2,156.2,0,2048,,2048
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,EQUINOX FWD,981,2024,7,"1XS26,RUB,225/60R18,225/60R18",107.3,62.2,62.4,46.4,46.4,0,49.43,49.43,0,156.9,156.9,0,4552,,4552
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,MALIBU,973,2024,1,"1ZC69,R83,P205/65R16,P205/65R16",111.4,63.1,63.3,48.9,48.9,0,47.07,47.07,0,165.4,165.4,0,23450,,23450
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,MALIBU,973,2024,2,"1ZD69,R0X,245/45R18,245/45R18",111.4,62.4,62.5,48.3,48.3,0,47.62,47.62,0,163.3,163.3,0,12373,,12373
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,MALIBU,973,2024,3,"1ZD69,R83,P205/65R16,P205/65R16",111.4,63.1,63.3,48.9,48.9,0,47.07,47.07,0,165.4,165.4,0,12331,,12331
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,MALIBU,973,2024,4,"1ZD69,RA9,P225/55R17,P225/55R17",111.4,62.8,62.9,48.6,48.6,0,47.34,47.34,0,164.4,164.4,0,23732,,23732
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,MALIBU,973,2024,5,"1ZD69,RBN,P225/55R17,P225/55R17",111.4,62.8,62.9,48.6,48.6,0,47.34,47.34,0,164.4,164.4,0,14609,,14609
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,MALIBU,973,2024,6,"1ZD69,RMI,P245/40R19,P245/40R19",111.4,62.4,62.6,48.4,48.4,0,47.52,47.52,0,163.7,163.7,0,1913,,1913
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,MALIBU,973,2024,7,"1ZF69,RMI,P245/40R19,P245/40R19",111.4,62.4,62.6,48.4,48.4,0,47.52,47.52,0,163.7,163.7,0,10306,,10306
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,MALIBU,973,2024,8,"1ZS69,R0X,245/45R18,245/45R18",111.4,62.4,62.5,48.3,48.3,0,47.62,47.62,0,163.3,163.3,0,17765,,17765
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,TRAILBLAZER FWD,8,2024,1,"1TR56,QA3,225/60R17,225/60R17",103.9,61.1,61.8,44.3,44.3,0,51.60,51.60,0,149.8,149.8,0,10003,,10003
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,TRAILBLAZER FWD,8,2024,2,"1TS56,QCV,225/60R17,225/60R17",103.9,61.1,61.8,44.3,44.3,0,51.60,51.60,0,149.8,149.8,0,4405,,4405
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,TRAILBLAZER FWD,8,2024,3,"1TT56,RH3,245/45R19,245/45R19",103.9,61.1,61.8,44.3,44.3,0,51.60,51.60,0,149.8,149.8,0,7414,,7414
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,TRAILBLAZER FWD,8,2024,4,"1TU56,QA3,225/60R17,225/60R17",103.9,61.1,61.8,44.3,44.3,0,51.60,51.60,0,149.8,149.8,0,15877,,15877
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,TRAILBLAZER FWD,8,2024,5,"1TU56,QAI,225/55R18,225/55R18",103.9,61.1,61.8,44.3,44.3,0,51.60,51.60,0,149.8,149.8,0,2381,,2381
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,TRAX,120,2024,1,"1TR58,QA3,225/60R17,225/60R17",106.4,61.5,62.1,45.7,45.7,0,50.13,50.13,0,154.5,154.5,0,39071,,39071
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,TRAX,120,2024,2,"1TR58,QAI,225/55R18,225/55R18",106.4,61.4,62.1,45.7,45.7,0,50.13,50.13,0,154.5,154.5,0,44281,,44281
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,TRAX,120,2024,3,"1TU58,QA3,225/60R17,225/60R17",106.4,61.5,62.1,45.7,45.7,0,50.13,50.13,0,154.5,154.5,0,44205,,44205
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,TRAX,120,2024,4,"1TU58,QAI,225/55R18,225/55R18",106.4,61.4,62.1,45.7,45.7,0,50.13,50.13,0,154.5,154.5,0,29459,,29459
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,Chevrolet,3,TRAX,120,2024,5,"1TU58,RH3,245/45R19,245/45R19",106.4,61.4,62.1,45.7,45.7,0,50.13,50.13,0,154.5,154.5,0,39234,,39234
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,GMC,4,TERRAIN FWD,966,2024,1,"TXL26,5CX,225/65R17,225/65R17",107.3,62.2,62.6,46.5,46.5,0,49.33,49.33,0,157.2,157.2,0,19088,,19088
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,GMC,4,TERRAIN FWD,966,2024,2,"TXL26,RR0,235/50R19,235/50R19",107.3,61.9,62.2,46.2,46.2,0,49.63,49.63,0,156.2,156.2,0,7544,,7544
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,GMC,4,TERRAIN FWD,966,2024,3,"TXM26,RR0,235/50R19,235/50R19",107.3,61.9,62.2,46.2,46.2,0,49.63,49.63,0,156.2,156.2,0,2456,,2456
2024,General Motors LLC,GMX,PV,Passenger Vehicles,4745,N,N,Y,General Motors LLC,GMX,GMC,4,TERRAIN FWD,966,2024,4,"TXM26,RUB,225/60R18,225/60R18",107.3,62.2,62.4,46.4,46.4,0,49.43,49.43,0,156.9,156.9,0,5520,,5520
2024,Hyundai Motor Company,HYX,LT,Light Trucks,4813,N,N,Y,Hyundai Motor Company,HYX,GENESIS,2,GV80 AWD,196,2024,1,"GV80 AWD 2.5T, 3.5T 22in",116.3,65.9,66.5,53.5,53.5,0,35.55,35.55,0,219.1,219.1,0,13266,,13266
2024,Hyundai Motor Company,HYX,LT,Light Trucks,4813,N,N,Y,Hyundai Motor Company,HYX,GENESIS,2,GV80 AWD,196,2024,2,"GV80 AWD 2.5T, 3.5T 20in",116.3,65.9,66.5,53.5,53.5,0,35.55,35.55,0,219.1,219.1,0,6963,,6963
2024,Hyundai Motor Company,HYX,LT,Light Trucks,4813,N,N,Y,Hyundai Motor Company,HYX,GENESIS,2,GV80 AWD,196,2024,3,GV80 AWD 2.5T 19in,116.3,65.9,66.5,53.5,53.5,0,35.55,35.55,0,219.1,219.1,0,2764,,2764
2024,Hyundai Motor Company,HYX,LT,Light Trucks,4813,N,N,Y,Hyundai Motor Company,HYX,HYUNDAI MOTOR COMPANY,1,Kona AWD,140,2024,1,Kona 1.6T AWD 8AT 19in,104.7,62.3,62.9,45.5,45.5,0,40.79,40.79,0,188.9,188.9,0,15321,,15321
2024,Hyundai Motor Company,HYX,LT,Light Trucks,4813,N,N,Y,Hyundai Motor Company,HYX,HYUNDAI MOTOR COMPANY,1,Kona AWD,140,2024,2,Kona 2.0 AWD CVT 18in,104.7,62.6,63.0,45.7,45.7,0,40.64,40.64,0,189.7,189.7,0,23160,,23152
2024,Hyundai Motor Company,HYX,LT,Light Trucks,4813,N,N,Y,Hyundai Motor Company,HYX,HYUNDAI MOTOR COMPANY,1,Kona AWD,140,2024,3,Kona 2.0 AWD ISG CVT 17in,104.7,62.6,63.0,45.7,45.7,0,40.64,40.64,0,189.7,189.7,0,3961,,3948
2024,Hyundai Motor Company,HYX,LT,Light Trucks,4813,N,N,Y,Hyundai Motor Company,HYX,HYUNDAI MOTOR COMPANY,1,Palisade AWD,300,2024,1,Palisade AWD 3.8 20in,114.2,67.2,67.6,53.5,53.5,0,35.55,35.55,0,219.1,219.1,0,70946,,70918
