mfr_code,carline_code,mt_index,fe,wt,hp,fp,hy,name,mfr,powertrain,hp_source,hybrid,bev
MBX,212,212,38.3424,4000,221.0,47.0,Y,CLA 250 4MATIC,Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,222,222,29.4753,4000,416.0,47.8,Y,AMG SL 43,Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,231,231,20.8429,4500,577.0,47.8,N,AMG SL 63 4MATIC+,Mercedes Benz,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
MBX,232,232,20.8429,4500,469.0,47.7,N,AMG SL 55 4MATIC+,Mercedes Benz,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
MBX,233,233,24.1761,5000,603.0,47.5,Y,AMG SL 63 S E Performance,Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,240,240,40.8016,4000,221.0,47.0,Y,CLA 250,Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,302,302,33.2672,4500,375.0,52.1,Y,E 450 4MATIC,Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,303,303,33.6876,5000,375.0,52.2,Y,E 450 4MATIC AT (station wagon),Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,306,306,36.5385,4500,255.0,52.1,Y,E 350 4MATIC,Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,310,310,27.6054,5000,416.0,51.2,Y,AMG GLC 43 4MATIC,Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,311,311,26.9544,5000,416.0,51.2,Y,AMG GLC 43 4MATIC (coupe),Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,312,312,30.1304,4500,416.0,49.2,Y,AMG C 43 4MATIC,Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,340,340,35.4136,4500,255.0,49.7,Y,CLE 300 4MATIC (Convertible),Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,341,341,36.9018,4500,255.0,49.7,Y,CLE 300 4MATIC (Coupe),Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,342,342,35.2563,4500,375.0,49.2,Y,CLE 450 4MATIC (Convertible),Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,343,343,35.0198,4500,375.0,49.2,Y,CLE 450 4MATIC (Coupe),Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,345,345,29.8883,4500,443.0,51.2,Y,AMG CLE 53 4MATIC+ (Coupe),Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,400,400,21.0928,6000,603.0,53.8,Y,AMG GLE 63 S 4MATIC+ (coupe),Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,401,401,21.0928,6000,603.0,54.9,Y,AMG GLE 63 S 4MATIC+,Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,403,403,20.2447,6500,603.0,58.1,Y,AMG GLS 63 4MATIC+,Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,404,404,19.8515,7000,603.0,57.8,Y,GLS 600 4MATIC Maybach,Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,405,405,21.4174,6000,603.0,54.9,Y,GLE 580 4MATIC,Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,406,406,20.6097,6500,603.0,57.8,Y,GLS 580 4MATIC,Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,407,407,31.6185,6000,248.0,53.7,Y,GLE 450 e 4MATIC,Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,408,408,28.5944,5500,362.0,54.7,Y,GLE 450 4MATIC,Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,415,415,30.3529,5500,255.0,52.5,Y,GLE 350 4MATIC,Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,421,421,27.2579,6000,375.0,56.9,Y,GLS 450 4MATIC,Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,430,430,27.6375,5000,429.0,53.1,Y,AMG GT 43 4MATIC+,Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,431,431,26.3209,5500,429.0,54.9,Y,AMG GLE 53 4MATIC+,Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,432,432,25.4313,5500,429.0,53.8,Y,AMG GLE 53 4MATIC+ (coupe),Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,435,435,18.4024,6000,416.0,51.0,N,G 550,Mercedes Benz,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
MBX,440,440,18.2153,6000,577.0,51.4,N,AMG G 63,Mercedes Benz,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
MBX,442,442,13.687,7000,577.0,51.4,N,AMG G 63 4x4 Squared,Mercedes Benz,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
MBX,505,505,36.7541,4000,221.0,46.5,Y,GLA 250 4MATIC,Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,506,506,38.3864,4000,221.0,46.6,Y,GLA 250,Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,521,521,32.3826,5000,443.0,57.8,Y,S 500 4MATIC,Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,530,530,22.4736,5000,577.0,53.1,N,AMG GT 63 4MATIC+,Mercedes Benz,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
MBX,532,532,23.3687,5500,630.0,52.9,Y,AMG GT 63 S E Performance,Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,533,533,19.9912,4500,469.0,48.9,N,AMG GT 55 4MATIC+ (coupe),Mercedes Benz,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
MBX,534,534,19.9912,4500,577.0,48.9,N,AMG GT 63 4MATIC+ (coupe),Mercedes Benz,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
MBX,550,550,27.6375,5000,429.0,53.1,Y,AMG GT 53 4MATIC+,Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,750,750,37.5267,4000,221.0,48.4,Y,GLB 250,Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,751,751,36.1315,4000,221.0,48.3,Y,GLB 250 4MATIC,Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,805,805,27.1451,5500,496.0,61.1,Y,S 580 4MATIC Maybach,Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,806,806,27.8054,5000,496.0,57.8,Y,S 580 4MATIC,Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MBX,807,807,18.5302,5500,621.0,61.1,N,Maybach S 680 4Matic,Mercedes Benz,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
MBX,980,980,30.9413,6000,362.0,57.8,Y,S 580 e 4MATIC,Mercedes Benz,hybrid,FE file ENG_RATED_HP,1.0,0.0
MLN,146,2,21.3608,3500,740.0,47.1,N,750S Coupe,McLaren Automotive Limited,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
MLN,147,3,21.3608,3500,740.0,47.1,N,750S Spider,McLaren Automotive Limited,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
MLN,160,1,23.2917,3500,577.0,46.3,Y,Artura,McLaren Automotive Limited,hybrid,FE file ENG_RATED_HP,1.0,0.0
MTX,20,102,54.8073,2250,78.0,37.5,N,MIRAGE,Mitsubishi Motors Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
MTX,21,104,52.6283,2500,78.0,39.5,N,MIRAGE G4,Mitsubishi Motors Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
MTX,157,217,38.4513,5000,131.0,46.4,Y,Outlander PHEV,Mitsubishi Motors Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
MTX,170,222,35.555,3500,148.0,43.8,N,Outlander Sport 2WD,Mitsubishi Motors Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
MTX,175,224,34.4684,3500,148.0,43.8,N,Outlander Sport 4WD,Mitsubishi Motors Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
MTX,175,226,33.6288,3500,168.0,43.8,N,Outlander Sport 4WD,Mitsubishi Motors Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
MTX,190,230,37.2644,3500,152.0,44.4,N,ECLIPSE CROSS 2WD,Mitsubishi Motors Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
MTX,195,231,35.6288,4000,152.0,44.2,N,ECLIPSE CROSS 4WD,Mitsubishi Motors Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
MTX,196,233,36.9334,3500,152.0,44.2,N,ECLIPSE CROSS ES 4WD,Mitsubishi Motors Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,2,101,48.7097,3000,122.0,42.5,N,VERSA,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,2,102,42.0659,2750,122.0,42.5,N,VERSA,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,3,205,49.5839,3500,149.0,45.7,N,SENTRA,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,4,211,43.0633,3500,188.0,49.1,N,ALTIMA,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,5,213,40.2017,3500,182.0,48.8,N,ALTIMA AWD,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,10,106,45.6571,3000,122.0,43.0,N,KICKS,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,11,206,47.7615,3500,149.0,46.0,N,SENTRA SR,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,17,57,26.7332,4000,400.0,42.8,N,Z,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,17,58,30.0973,4000,400.0,42.8,N,Z,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,19,59,27.3035,4000,420.0,43.2,N,Z NISMO,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,20,71,23.4599,4000,565.0,47.7,N,GT-R,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,36,42,31.1274,4000,260.0,49.9,N,MURANO FWD,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,37,43,29.7909,4500,260.0,49.9,N,MURANO AWD,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,45,221,38.6215,3500,239.0,48.5,N,ALTIMA SR,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,46,217,42.2656,3500,188.0,48.5,N,ALTIMA SL/SR,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,101,195,47.2079,3500,201.0,46.2,N,ROGUE FWD,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,102,197,45.8316,4000,201.0,46.2,N,ROGUE AWD,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,104,196,46.3338,4000,201.0,46.2,N,ROGUE FWD SL/PLATINUM,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,105,198,44.2612,4000,201.0,46.2,N,ROGUE AWD SL/PLATINUM,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,108,886,27.6989,4500,310.0,54.1,N,FRONTIER 2WD,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,109,887,26.5864,5000,310.0,54.1,N,FRONTIER 4WD,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,112,888,25.8309,5000,310.0,54.1,N,FRONTIER 4WD PRO-4X,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,116,282,21.1467,6000,400.0,56.9,N,ARMADA 2WD,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,117,283,20.1201,6000,400.0,56.9,N,ARMADA 4WD,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,151,385,22.5814,6000,400.0,65.9,N,TITAN 2WD,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,152,386,22.1728,6000,400.0,65.9,N,TITAN 4WD,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,155,388,20.9231,6000,400.0,66.1,N,TITAN 4WD PRO-4X,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,161,291,30.5757,4500,284.0,53.1,N,PATHFINDER 2WD,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,162,292,31.5354,4500,284.0,53.1,N,PATHFINDER 4WD,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,163,293,30.0963,5000,284.0,53.1,N,PATHFINDER 4WD PLATINUM,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,164,296,28.6759,5000,295.0,52.9,N,PATHFINDER 4WD ROCK CREEK,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,47,131,31.4083,4000,300.0,47.5,N,Q50,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,49,132,29.0438,4000,300.0,47.5,N,Q50 AWD,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,68,133,29.0584,4000,400.0,47.5,N,Q50 RED SPORT,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,69,135,28.9335,4000,400.0,47.7,N,Q50 AWD RED SPORT,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,110,990,35.9723,4000,268.0,49.2,N,QX50,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,111,991,34.3251,4000,268.0,49.2,N,QX50 AWD,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,114,993,33.3123,4000,268.0,48.9,N,QX55 AWD,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,120,381,20.8362,6000,400.0,56.9,N,QX80 2WD,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,121,382,20.0568,6500,400.0,56.9,N,QX80 4WD,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,140,93,31.1215,4500,295.0,53.1,N,QX60 FWD,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,141,94,29.1088,5000,295.0,53.1,N,QX60 AWD,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,106,84,36.5519,4000,181.0,46.5,N,Outlander 2WD,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
NSX,107,85,36.1531,4000,181.0,46.5,N,Outlander 4WD,"Nissan Motor Co., Ltd.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PGN,2,2,16.385,3500,791.0,49.8,N,Pagani Imola,Pagani S.p.A. ,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PGN,3,3,16.385,3500,791.0,49.8,N,Pagani Huayra Roaster BC,Pagani S.p.A. ,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PGN,1,1,17.1,3500,864.0,51.4,N,Pagani Utopia,Pagani S.p.A. ,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,301,301,28.8442,4500,261.0,50.0,N,Macan,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,310,310,26.0365,4500,375.0,49.9,N,Macan S,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,314,314,27.9743,4500,261.0,50.0,N,Macan T,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,370,370,25.5407,4500,434.0,50.0,N,Macan GTS,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,401,401,25.8882,5000,348.0,52.2,N,Cayenne,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,402,402,26.3934,5000,348.0,52.1,N,Cayenne Coupe,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,407,407,29.1126,6000,300.0,52.2,Y,Cayenne E-Hybrid,Porsche AG,hybrid,FE file ENG_RATED_HP,1.0,0.0
PRX,410,410,22.8316,5500,468.0,52.2,N,Cayenne S,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,411,411,22.8058,5500,468.0,52.2,N,Cayenne S Coupe,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,417,417,29.1126,6000,300.0,52.1,Y,Cayenne E-Hybrid Coupe,Porsche AG,hybrid,FE file ENG_RATED_HP,1.0,0.0
PRX,421,421,28.6377,6000,348.0,52.2,Y,Cayenne S E-Hybrid,Porsche AG,hybrid,FE file ENG_RATED_HP,1.0,0.0
PRX,422,422,28.6377,6000,348.0,52.1,Y,Cayenne S E-Hybrid Coupe,Porsche AG,hybrid,FE file ENG_RATED_HP,1.0,0.0
PRX,442,442,22.3351,5500,650.0,52.4,N,Cayenne Turbo GT,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,447,447,24.7858,6500,591.0,52.2,Y,Cayenne Turbo E-Hybrid,Porsche AG,hybrid,FE file ENG_RATED_HP,1.0,0.0
PRX,457,457,24.3477,6500,591.0,52.4,Y,Cayenne Turbo E-Hybrid Coupe,Porsche AG,hybrid,FE file ENG_RATED_HP,1.0,0.0
PRX,501,102,27.9072,4000,379.0,41.5,N,911 Carrera,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,502,104,27.8214,4000,379.0,41.5,N,911 Carrera Cabriolet,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,510,105,27.5149,3500,443.0,41.5,N,911 Carrera S,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,510,106,26.6272,4000,443.0,41.5,N,911 Carrera S,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,511,107,27.2521,4000,443.0,41.5,N,911 Carrera S Cabriolet,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,511,108,26.6734,4000,443.0,41.5,N,911 Carrera S Cabriolet,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,514,109,27.2534,3500,379.0,41.5,N,911 Carrera T,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,514,110,27.0693,4000,379.0,41.5,N,911 Carrera T,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,520,111,26.9372,4000,443.0,41.5,N,911 Carrera 4S,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,520,112,26.4485,4000,443.0,41.5,N,911 Carrera 4S,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,521,113,26.6257,4000,443.0,41.5,N,911 Carrera 4S Cabriolet,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,521,114,26.6316,4000,379.0,41.5,N,911 Carrera 4S Cabriolet,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,522,120,27.1727,4000,443.0,41.5,N,911 Targa 4S,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,522,121,26.0651,4000,443.0,41.5,N,911 Targa 4S,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,530,116,27.6054,4000,379.0,41.5,N,911 Carrera 4,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,531,118,27.2929,4000,379.0,41.5,N,911 Carrera 4 Cabriolet,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,534,122,27.5114,4000,379.0,41.5,N,911 Targa 4,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,540,140,21.2837,4000,572.0,42.0,N,911 Turbo,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,541,142,20.7809,4000,572.0,42.0,N,911 Turbo Cabriolet,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,550,144,21.3495,4000,640.0,42.0,N,911 Turbo S,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,551,146,21.1136,4000,640.0,42.0,N,911 Turbo S Cabriolet,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,570,130,26.0246,4000,473.0,41.5,N,911 Carrera GTS,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,570,131,26.0747,4000,473.0,41.5,N,911 Carrera GTS,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,571,132,26.3167,4000,473.0,41.5,N,911 Carrera GTS Cabriolet,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,571,133,26.3114,4000,473.0,41.5,N,911 Carrera GTS Cabriolet,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,572,134,25.9496,4000,473.0,41.5,N,911 Carrera 4 GTS,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,572,135,25.4218,4000,473.0,41.5,N,911 Carrera 4 GTS,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,573,136,25.1684,4000,473.0,41.5,N,911 Carrera 4 GTS Cabriolet,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,573,137,25.1223,4000,473.0,41.5,N,911 Carrera 4 GTS Cabriolet,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,574,138,25.1867,4000,473.0,41.5,N,911 Targa 4 GTS,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,574,139,25.1223,4000,473.0,41.5,N,911 Targa 4 GTS,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,580,150,20.0252,3500,502.0,41.6,N,911 GT3,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,580,151,19.7208,3500,502.0,41.6,N,911 GT3,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,581,160,19.9804,3500,518.0,41.6,N,911 GT3 RS,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,583,152,20.0252,3500,502.0,41.6,N,911 GT3 Touring,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,583,153,19.7208,3500,502.0,41.6,N,911 GT3 Touring,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,584,161,19.3661,3500,518.0,41.6,N,911 S/T,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,590,119,25.1859,4000,473.0,41.5,N,911 Dakar,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,601,601,27.9322,4500,348.0,52.4,N,Panamera,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,630,630,28.1942,4500,348.0,52.4,N,Panamera 4,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,801,201,28.453,3500,300.0,40.7,N,718 Boxster,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,801,202,31.2794,3500,300.0,40.7,N,718 Boxster,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,802,211,28.453,3500,300.0,40.7,N,718 Cayman,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,802,212,31.2794,3500,300.0,40.7,N,718 Cayman,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,811,221,27.454,3500,350.0,40.7,N,718 Boxster S,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,811,222,28.3591,3500,350.0,40.7,N,718 Boxster S,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,812,231,27.454,3500,350.0,40.7,N,718 Cayman S,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,812,232,28.3591,3500,350.0,40.7,N,718 Cayman S,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,871,223,25.0826,3500,414.0,40.7,N,718 Boxster GTS 4.0,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,871,224,27.6739,3500,414.0,40.7,N,718 Boxster GTS 4.0,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,872,227,25.0826,3500,414.0,40.7,N,718 Cayman GTS 4.0,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,872,228,27.6739,3500,414.0,40.7,N,718 Cayman GTS 4.0,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,881,248,20.9668,3500,493.0,41.3,N,718 GT4 RS,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
PRX,890,249,20.6502,3500,493.0,41.1,N,718 Spyder RS,Porsche AG,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
RRG,9,12,17.5589,6500,563.0,64.2,N,Phantom,Rolls-Royce Motor Cars Limited,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
RRG,19,10,17.8963,6500,563.0,59.8,N,Cullinan,Rolls-Royce Motor Cars Limited,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
RRG,20,11,17.8963,6500,591.0,59.8,N,Cullinan Black Badge,Rolls-Royce Motor Cars Limited,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
RRG,21,14,17.9204,6000,563.0,59.8,N,Ghost,Rolls-Royce Motor Cars Limited,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
RRG,23,13,17.5589,6500,563.0,68.2,N,Phantom Extended,Rolls-Royce Motor Cars Limited,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
RRG,24,15,17.9204,6000,563.0,62.9,N,Ghost Extended,Rolls-Royce Motor Cars Limited,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
